t_center_ns,dt_ns,count
48.71140064,0.2807554226,3246
48.99215607,0.2807554226,3253
49.27291149,0.2807554226,3242
49.55366691,0.2807554226,3193
49.83442234,0.2807554226,3327
50.11517776,0.2807554226,3237
50.39593318,0.2807554226,3302
50.6766886,0.2807554226,3245
50.95744403,0.2807554226,3112
51.23819945,0.2807554226,3180
51.51895487,0.2807554226,3316
51.79971029,0.2807554226,3175
52.08046572,0.2807554226,3266
52.36122114,0.2807554226,3309
52.64197656,0.2807554226,3183
52.92273198,0.2807554226,3129
53.20348741,0.2807554226,3146
53.48424283,0.2807554226,3246
53.76499825,0.2807554226,3248
54.04575367,0.2807554226,3168
54.3265091,0.2807554226,3240
54.60726452,0.2807554226,3191
54.88801994,0.2807554226,3250
55.16877536,0.2807554226,3263
55.44953079,0.2807554226,3316
55.73028621,0.2807554226,3246
56.01104163,0.2807554226,3319
56.29179705,0.2807554226,3227
56.57255248,0.2807554226,3195
56.8533079,0.2807554226,3165
57.13406332,0.2807554226,3235
57.41481874,0.2807554226,3231
57.69557417,0.2807554226,3243
57.97632959,0.2807554226,3271
58.25708501,0.2807554226,3330
58.53784044,0.2807554226,3270
58.81859586,0.2807554226,3193
59.09935128,0.2807554226,3172
59.3801067,0.2807554226,3237
59.66086213,0.2807554226,3275
59.94161755,0.2807554226,3306
60.22237297,0.2807554226,3203
60.50312839,0.2807554226,3363
60.78388382,0.2807554226,3226
61.06463924,0.2807554226,3124
61.34539466,0.2807554226,3259
61.62615008,0.2807554226,3195
61.90690551,0.2807554226,3188
62.18766093,0.2807554226,3213
62.46841635,0.2807554226,3189
62.74917177,0.2807554226,3257
63.0299272,0.2807554226,3208
63.31068262,0.2807554226,3248
63.59143804,0.2807554226,3264
63.87219346,0.2807554226,3272
64.15294889,0.2807554226,3158
64.43370431,0.2807554226,3190
64.71445973,0.2807554226,3193
64.99521515,0.2807554226,3225
65.27597058,0.2807554226,3300
65.556726,0.2807554226,3270
65.83748142,0.2807554226,3205
66.11823684,0.2807554226,3229
66.39899227,0.2807554226,3169
66.67974769,0.2807554226,3226
66.96050311,0.2807554226,3242
67.24125854,0.2807554226,3196
67.52201396,0.2807554226,3246
67.80276938,0.2807554226,3213
68.0835248,0.2807554226,3254
68.36428023,0.2807554226,3054
68.64503565,0.2807554226,3157
68.92579107,0.2807554226,3173
69.20654649,0.2807554226,3142
69.48730192,0.2807554226,3211
69.76805734,0.2807554226,3186
70.04881276,0.2807554226,3280
70.32956818,0.2807554226,3280
70.61032361,0.2807554226,3213
70.89107903,0.2807554226,3237
71.17183445,0.2807554226,3280
71.45258987,0.2807554226,3142
71.7333453,0.2807554226,3238
72.01410072,0.2807554226,3168
72.29485614,0.2807554226,3360
72.57561156,0.2807554226,3180
72.85636699,0.2807554226,3135
73.13712241,0.2807554226,3161
73.41787783,0.2807554226,3172
73.69863325,0.2807554226,3234
73.97938868,0.2807554226,3220
74.2601441,0.2807554226,3213
74.54089952,0.2807554226,3253
74.82165494,0.2807554226,3178
75.10241037,0.2807554226,3159
75.38316579,0.2807554226,3214
75.66392121,0.2807554226,3140
75.94467664,0.2807554226,3218
76.22543206,0.2807554226,3168
76.50618748,0.2807554226,3228
76.7869429,0.2807554226,3281
77.06769833,0.2807554226,3143
77.34845375,0.2807554226,3276
77.62920917,0.2807554226,3174
77.90996459,0.2807554226,3189
78.19072002,0.2807554226,3241
78.47147544,0.2807554226,3076
78.75223086,0.2807554226,3086
79.03298628,0.2807554226,3243
79.31374171,0.2807554226,3118
79.59449713,0.2807554226,3017
79.87525255,0.2807554226,2976
80.15600797,0.2807554226,3031
80.4367634,0.2807554226,3090
80.71751882,0.2807554226,2931
80.99827424,0.2807554226,2875
81.27902966,0.2807554226,2772
81.55978509,0.2807554226,2762
81.84054051,0.2807554226,2786
82.12129593,0.2807554226,2618
