t_center_ns,dt_ns,count
63.79577825,0.321367796,346
64.11714605,0.321367796,341
64.43851385,0.321367796,351
64.75988164,0.321367796,334
65.08124944,0.321367796,349
65.40261723,0.321367796,325
65.72398503,0.321367796,328
66.04535283,0.321367796,316
66.36672062,0.321367796,311
66.68808842,0.321367796,318
67.00945621,0.321367796,365
67.33082401,0.321367796,343
67.65219181,0.321367796,334
67.9735596,0.321367796,355
68.2949274,0.321367796,327
68.61629519,0.321367796,318
68.93766299,0.321367796,349
69.25903079,0.321367796,368
69.58039858,0.321367796,333
69.90176638,0.321367796,343
70.22313417,0.321367796,337
70.54450197,0.321367796,337
70.86586977,0.321367796,338
71.18723756,0.321367796,345
71.50860536,0.321367796,306
71.82997315,0.321367796,377
72.15134095,0.321367796,323
72.47270875,0.321367796,299
72.79407654,0.321367796,344
73.11544434,0.321367796,353
73.43681213,0.321367796,316
73.75817993,0.321367796,359
74.07954773,0.321367796,325
74.40091552,0.321367796,313
74.72228332,0.321367796,346
75.04365111,0.321367796,356
75.36501891,0.321367796,304
75.68638671,0.321367796,328
76.0077545,0.321367796,320
76.3291223,0.321367796,363
76.65049009,0.321367796,352
76.97185789,0.321367796,343
77.29322569,0.321367796,332
77.61459348,0.321367796,339
77.93596128,0.321367796,330
78.25732907,0.321367796,334
78.57869687,0.321367796,326
78.90006467,0.321367796,349
79.22143246,0.321367796,338
79.54280026,0.321367796,338
79.86416805,0.321367796,327
80.18553585,0.321367796,355
80.50690365,0.321367796,358
80.82827144,0.321367796,324
81.14963924,0.321367796,316
81.47100703,0.321367796,335
81.79237483,0.321367796,328
82.11374263,0.321367796,315
82.43511042,0.321367796,312
82.75647822,0.321367796,332
83.07784601,0.321367796,350
83.39921381,0.321367796,334
83.72058161,0.321367796,315
84.0419494,0.321367796,325
84.3633172,0.321367796,316
84.68468499,0.321367796,310
85.00605279,0.321367796,330
85.32742059,0.321367796,312
85.64878838,0.321367796,295
85.97015618,0.321367796,316
86.29152397,0.321367796,351
86.61289177,0.321367796,297
86.93425957,0.321367796,314
87.25562736,0.321367796,289
87.57699516,0.321367796,295
87.89836295,0.321367796,279
88.21973075,0.321367796,297
88.54109855,0.321367796,300
88.86246634,0.321367796,274
89.18383414,0.321367796,276
89.50520193,0.321367796,284
89.82656973,0.321367796,269
90.14793753,0.321367796,245
90.46930532,0.321367796,250
90.79067312,0.321367796,233
91.11204091,0.321367796,246
91.43340871,0.321367796,256
91.75477651,0.321367796,246
92.0761443,0.321367796,261
92.3975121,0.321367796,239
92.71887989,0.321367796,208
93.04024769,0.321367796,231
93.36161549,0.321367796,231
93.68298328,0.321367796,223
94.00435108,0.321367796,214
94.32571887,0.321367796,205
94.64708667,0.321367796,211
94.96845447,0.321367796,201
95.28982226,0.321367796,186
95.61119006,0.321367796,181
95.93255785,0.321367796,190
96.25392565,0.321367796,160
96.57529345,0.321367796,168
96.89666124,0.321367796,170
97.21802904,0.321367796,156
97.53939683,0.321367796,144
97.86076463,0.321367796,160
98.18213243,0.321367796,139
98.50350022,0.321367796,147
98.82486802,0.321367796,140
99.14623581,0.321367796,138
99.46760361,0.321367796,140
99.7889714,0.321367796,102
100.1103392,0.321367796,126
100.431707,0.321367796,85
100.7530748,0.321367796,103
101.0744426,0.321367796,94
101.3958104,0.321367796,101
101.7171782,0.321367796,89
102.038546,0.321367796,85
102.3599138,0.321367796,79
102.6812816,0.321367796,70
103.0026494,0.321367796,78
103.3240172,0.321367796,69
103.645385,0.321367796,64
103.9667528,0.321367796,54
104.2881205,0.321367796,59
104.6094883,0.321367796,63
104.9308561,0.321367796,49
105.2522239,0.321367796,44
105.5735917,0.321367796,50
105.8949595,0.321367796,32
106.2163273,0.321367796,42
106.5376951,0.321367796,42
106.8590629,0.321367796,36
107.1804307,0.321367796,31
107.5017985,0.321367796,29
107.8231663,0.321367796,20
108.1445341,0.321367796,23
108.4659019,0.321367796,26
108.7872697,0.321367796,24
109.1086375,0.321367796,17
109.4300053,0.321367796,12
109.7513731,0.321367796,21
110.0727409,0.321367796,19
110.3941087,0.321367796,10
110.7154765,0.321367796,20
111.0368443,0.321367796,11
111.3582121,0.321367796,17
111.6795799,0.321367796,12
112.0009477,0.321367796,8
112.3223154,0.321367796,8
112.6436832,0.321367796,5
112.965051,0.321367796,7
113.2864188,0.321367796,10
113.6077866,0.321367796,5
113.9291544,0.321367796,8
114.2505222,0.321367796,6
114.57189,0.321367796,2
114.8932578,0.321367796,2
115.2146256,0.321367796,4
115.5359934,0.321367796,2
115.8573612,0.321367796,6
116.178729,0.321367796,4
116.5000968,0.321367796,4
116.8214646,0.321367796,0
117.1428324,0.321367796,1
117.4642002,0.321367796,2
117.785568,0.321367796,1
118.1069358,0.321367796,3
118.4283036,0.321367796,1
118.7496714,0.321367796,1
119.0710392,0.321367796,2
119.392407,0.321367796,2
119.7137748,0.321367796,0
120.0351426,0.321367796,0
120.3565103,0.321367796,0
120.6778781,0.321367796,2
120.9992459,0.321367796,2
121.3206137,0.321367796,0
121.6419815,0.321367796,0
121.9633493,0.321367796,0
122.2847171,0.321367796,2
122.6060849,0.321367796,0
122.9274527,0.321367796,0
123.2488205,0.321367796,0
123.5701883,0.321367796,0
123.8915561,0.321367796,0
124.2129239,0.321367796,0
124.5342917,0.321367796,1
124.8556595,0.321367796,0
125.1770273,0.321367796,0
125.4983951,0.321367796,0
125.8197629,0.321367796,1
126.1411307,0.321367796,0
126.4624985,0.321367796,0
126.7838663,0.321367796,0
127.1052341,0.321367796,0
127.4266019,0.321367796,1
127.7479697,0.321367796,0
128.0693375,0.321367796,0
128.3907052,0.321367796,0
