t_center_ns,dt_ns,count
48.49462955,0.2763218314,1108
48.77095138,0.2763218314,1052
49.04727321,0.2763218314,1070
49.32359504,0.2763218314,1077
49.59991687,0.2763218314,1055
49.8762387,0.2763218314,1065
50.15256053,0.2763218314,1028
50.42888237,0.2763218314,1122
50.7052042,0.2763218314,1110
50.98152603,0.2763218314,1040
51.25784786,0.2763218314,1111
51.53416969,0.2763218314,1078
51.81049152,0.2763218314,1104
52.08681335,0.2763218314,1074
52.36313519,0.2763218314,1136
52.63945702,0.2763218314,1086
52.91577885,0.2763218314,1091
53.19210068,0.2763218314,1041
53.46842251,0.2763218314,1032
53.74474434,0.2763218314,1068
54.02106617,0.2763218314,1140
54.29738801,0.2763218314,1095
54.57370984,0.2763218314,1074
54.85003167,0.2763218314,1046
55.1263535,0.2763218314,1012
55.40267533,0.2763218314,1115
55.67899716,0.2763218314,1026
55.95531899,0.2763218314,1082
56.23164083,0.2763218314,1022
56.50796266,0.2763218314,1059
56.78428449,0.2763218314,1074
57.06060632,0.2763218314,1044
57.33692815,0.2763218314,1037
57.61324998,0.2763218314,1056
57.88957181,0.2763218314,1042
58.16589365,0.2763218314,1043
58.44221548,0.2763218314,1095
58.71853731,0.2763218314,1056
58.99485914,0.2763218314,1104
59.27118097,0.2763218314,1060
59.5475028,0.2763218314,1102
59.82382463,0.2763218314,1089
60.10014647,0.2763218314,1091
60.3764683,0.2763218314,1076
60.65279013,0.2763218314,1079
60.92911196,0.2763218314,1030
61.20543379,0.2763218314,1110
61.48175562,0.2763218314,1085
61.75807745,0.2763218314,1082
62.03439929,0.2763218314,1115
62.31072112,0.2763218314,1060
62.58704295,0.2763218314,1095
62.86336478,0.2763218314,1127
63.13968661,0.2763218314,1141
63.41600844,0.2763218314,1068
63.69233027,0.2763218314,1056
63.96865211,0.2763218314,1125
64.24497394,0.2763218314,1088
64.52129577,0.2763218314,1081
64.7976176,0.2763218314,1097
65.07393943,0.2763218314,1035
65.35026126,0.2763218314,1055
65.62658309,0.2763218314,1130
65.90290493,0.2763218314,1067
66.17922676,0.2763218314,1040
66.45554859,0.2763218314,1147
66.73187042,0.2763218314,1077
67.00819225,0.2763218314,1050
67.28451408,0.2763218314,1076
67.56083591,0.2763218314,1076
67.83715775,0.2763218314,1106
68.11347958,0.2763218314,1018
68.38980141,0.2763218314,1035
68.66612324,0.2763218314,1040
68.94244507,0.2763218314,1102
69.2187669,0.2763218314,1100
69.49508873,0.2763218314,1092
69.77141057,0.2763218314,1067
70.0477324,0.2763218314,1078
70.32405423,0.2763218314,1026
70.60037606,0.2763218314,1134
70.87669789,0.2763218314,1119
71.15301972,0.2763218314,1089
71.42934155,0.2763218314,1095
71.70566339,0.2763218314,1057
71.98198522,0.2763218314,1061
72.25830705,0.2763218314,1049
72.53462888,0.2763218314,1146
72.81095071,0.2763218314,1126
73.08727254,0.2763218314,1001
73.36359437,0.2763218314,1039
73.63991621,0.2763218314,1018
73.91623804,0.2763218314,1018
74.19255987,0.2763218314,1054
74.4688817,0.2763218314,1072
74.74520353,0.2763218314,1031
75.02152536,0.2763218314,1154
75.29784719,0.2763218314,1101
75.57416903,0.2763218314,1028
75.85049086,0.2763218314,1111
76.12681269,0.2763218314,1007
76.40313452,0.2763218314,1103
76.67945635,0.2763218314,1042
76.95577818,0.2763218314,1068
77.23210001,0.2763218314,1027
77.50842185,0.2763218314,1021
77.78474368,0.2763218314,1010
78.06106551,0.2763218314,1061
78.33738734,0.2763218314,1056
78.61370917,0.2763218314,1087
78.890031,0.2763218314,1053
79.16635283,0.2763218314,1013
79.44267467,0.2763218314,1052
79.7189965,0.2763218314,1034
79.99531833,0.2763218314,979
80.27164016,0.2763218314,999
80.54796199,0.2763218314,981
80.82428382,0.2763218314,971
81.10060565,0.2763218314,951
81.37692749,0.2763218314,968
81.65324932,0.2763218314,939
81.92957115,0.2763218314,877
82.20589298,0.2763218314,859
82.48221481,0.2763218314,865
82.75853664,0.2763218314,867
83.03485847,0.2763218314,822
83.31118031,0.2763218314,761
83.58750214,0.2763218314,760
83.86382397,0.2763218314,731
84.1401458,0.2763218314,699
84.41646763,0.2763218314,623
84.69278946,0.2763218314,642
84.96911129,0.2763218314,646
85.24543313,0.2763218314,604
85.52175496,0.2763218314,554
85.79807679,0.2763218314,537
86.07439862,0.2763218314,557
86.35072045,0.2763218314,516
86.62704228,0.2763218314,486
86.90336411,0.2763218314,470
87.17968595,0.2763218314,466
87.45600778,0.2763218314,413
87.73232961,0.2763218314,396
88.00865144,0.2763218314,383
88.28497327,0.2763218314,357
88.5612951,0.2763218314,368
88.83761693,0.2763218314,330
89.11393877,0.2763218314,298
89.3902606,0.2763218314,293
89.66658243,0.2763218314,289
89.94290426,0.2763218314,294
90.21922609,0.2763218314,257
90.49554792,0.2763218314,256
90.77186975,0.2763218314,250
91.04819159,0.2763218314,201
91.32451342,0.2763218314,189
91.60083525,0.2763218314,195
91.87715708,0.2763218314,188
92.15347891,0.2763218314,172
92.42980074,0.2763218314,171
92.70612257,0.2763218314,170
92.98244441,0.2763218314,169
93.25876624,0.2763218314,135
93.53508807,0.2763218314,123
93.8114099,0.2763218314,125
94.08773173,0.2763218314,121
94.36405356,0.2763218314,104
94.64037539,0.2763218314,115
94.91669723,0.2763218314,112
