t_center_ns,dt_ns,count
53.88498238,0.3070341132,1680
54.19201649,0.3070341132,1670
54.4990506,0.3070341132,1653
54.80608471,0.3070341132,1762
55.11311883,0.3070341132,1721
55.42015294,0.3070341132,1638
55.72718705,0.3070341132,1715
56.03422117,0.3070341132,1673
56.34125528,0.3070341132,1735
56.64828939,0.3070341132,1645
56.95532351,0.3070341132,1725
57.26235762,0.3070341132,1703
57.56939173,0.3070341132,1679
57.87642585,0.3070341132,1674
58.18345996,0.3070341132,1703
58.49049407,0.3070341132,1658
58.79752819,0.3070341132,1653
59.1045623,0.3070341132,1702
59.41159641,0.3070341132,1661
59.71863053,0.3070341132,1650
60.02566464,0.3070341132,1713
60.33269875,0.3070341132,1679
60.63973286,0.3070341132,1775
60.94676698,0.3070341132,1660
61.25380109,0.3070341132,1663
61.5608352,0.3070341132,1725
61.86786932,0.3070341132,1689
62.17490343,0.3070341132,1661
62.48193754,0.3070341132,1703
62.78897166,0.3070341132,1704
63.09600577,0.3070341132,1701
63.40303988,0.3070341132,1706
63.710074,0.3070341132,1726
64.01710811,0.3070341132,1749
64.32414222,0.3070341132,1669
64.63117634,0.3070341132,1634
64.93821045,0.3070341132,1714
65.24524456,0.3070341132,1683
65.55227868,0.3070341132,1723
65.85931279,0.3070341132,1686
66.1663469,0.3070341132,1687
66.47338101,0.3070341132,1719
66.78041513,0.3070341132,1677
67.08744924,0.3070341132,1675
67.39448335,0.3070341132,1684
67.70151747,0.3070341132,1760
68.00855158,0.3070341132,1584
68.31558569,0.3070341132,1682
68.62261981,0.3070341132,1574
68.92965392,0.3070341132,1634
69.23668803,0.3070341132,1664
69.54372215,0.3070341132,1672
69.85075626,0.3070341132,1633
70.15779037,0.3070341132,1617
70.46482449,0.3070341132,1643
70.7718586,0.3070341132,1644
71.07889271,0.3070341132,1680
71.38592683,0.3070341132,1662
71.69296094,0.3070341132,1638
71.99999505,0.3070341132,1616
72.30702917,0.3070341132,1679
72.61406328,0.3070341132,1665
72.92109739,0.3070341132,1681
73.2281315,0.3070341132,1657
73.53516562,0.3070341132,1623
73.84219973,0.3070341132,1639
74.14923384,0.3070341132,1659
74.45626796,0.3070341132,1697
74.76330207,0.3070341132,1683
75.07033618,0.3070341132,1615
75.3773703,0.3070341132,1683
75.68440441,0.3070341132,1627
75.99143852,0.3070341132,1645
76.29847264,0.3070341132,1646
76.60550675,0.3070341132,1643
76.91254086,0.3070341132,1630
77.21957498,0.3070341132,1649
77.52660909,0.3070341132,1634
77.8336432,0.3070341132,1637
78.14067732,0.3070341132,1652
78.44771143,0.3070341132,1674
78.75474554,0.3070341132,1660
79.06177965,0.3070341132,1541
79.36881377,0.3070341132,1522
79.67584788,0.3070341132,1564
79.98288199,0.3070341132,1542
80.28991611,0.3070341132,1624
80.59695022,0.3070341132,1594
80.90398433,0.3070341132,1621
81.21101845,0.3070341132,1543
81.51805256,0.3070341132,1539
81.82508667,0.3070341132,1530
82.13212079,0.3070341132,1523
82.4391549,0.3070341132,1475
82.74618901,0.3070341132,1452
83.05322313,0.3070341132,1513
83.36025724,0.3070341132,1491
83.66729135,0.3070341132,1506
83.97432547,0.3070341132,1367
84.28135958,0.3070341132,1379
84.58839369,0.3070341132,1379
84.8954278,0.3070341132,1366
85.20246192,0.3070341132,1367
85.50949603,0.3070341132,1297
85.81653014,0.3070341132,1399
86.12356426,0.3070341132,1247
86.43059837,0.3070341132,1294
86.73763248,0.3070341132,1242
87.0446666,0.3070341132,1230
87.35170071,0.3070341132,1162
87.65873482,0.3070341132,1217
87.96576894,0.3070341132,1230
88.27280305,0.3070341132,1116
88.57983716,0.3070341132,1143
88.88687128,0.3070341132,1090
89.19390539,0.3070341132,1026
89.5009395,0.3070341132,1069
89.80797362,0.3070341132,1007
90.11500773,0.3070341132,955
90.42204184,0.3070341132,1010
90.72907596,0.3070341132,885
91.03611007,0.3070341132,931
91.34314418,0.3070341132,892
91.65017829,0.3070341132,843
91.95721241,0.3070341132,836
92.26424652,0.3070341132,837
92.57128063,0.3070341132,809
92.87831475,0.3070341132,754
93.18534886,0.3070341132,729
93.49238297,0.3070341132,747
93.79941709,0.3070341132,667
94.1064512,0.3070341132,683
94.41348531,0.3070341132,679
94.72051943,0.3070341132,617
95.02755354,0.3070341132,608
95.33458765,0.3070341132,563
95.64162177,0.3070341132,540
95.94865588,0.3070341132,550
96.25568999,0.3070341132,499
96.56272411,0.3070341132,478
96.86975822,0.3070341132,503
97.17679233,0.3070341132,459
97.48382644,0.3070341132,455
97.79086056,0.3070341132,408
98.09789467,0.3070341132,434
98.40492878,0.3070341132,389
98.7119629,0.3070341132,409
99.01899701,0.3070341132,358
99.32603112,0.3070341132,368
99.63306524,0.3070341132,287
99.94009935,0.3070341132,277
100.2471335,0.3070341132,332
100.5541676,0.3070341132,277
100.8612017,0.3070341132,285
101.1682358,0.3070341132,282
101.4752699,0.3070341132,224
101.782304,0.3070341132,229
102.0893381,0.3070341132,213
102.3963723,0.3070341132,235
102.7034064,0.3070341132,221
103.0104405,0.3070341132,209
103.3174746,0.3070341132,203
103.6245087,0.3070341132,151
103.9315428,0.3070341132,169
104.2385769,0.3070341132,168
104.545611,0.3070341132,163
104.8526452,0.3070341132,131
105.1596793,0.3070341132,145
105.4667134,0.3070341132,131
105.7737475,0.3070341132,124
106.0807816,0.3070341132,115
106.3878157,0.3070341132,94
106.6948498,0.3070341132,93
107.001884,0.3070341132,77
107.3089181,0.3070341132,88
107.6159522,0.3070341132,74
107.9229863,0.3070341132,50
108.2300204,0.3070341132,58
108.5370545,0.3070341132,68
108.8440886,0.3070341132,60
109.1511227,0.3070341132,60
109.4581569,0.3070341132,45
109.765191,0.3070341132,35
110.0722251,0.3070341132,35
110.3792592,0.3070341132,46
110.6862933,0.3070341132,32
110.9933274,0.3070341132,22
111.3003615,0.3070341132,30
111.6073957,0.3070341132,32
111.9144298,0.3070341132,14
112.2214639,0.3070341132,20
112.528498,0.3070341132,22
112.8355321,0.3070341132,16
113.1425662,0.3070341132,15
113.4496003,0.3070341132,15
113.7566344,0.3070341132,14
114.0636686,0.3070341132,17
114.3707027,0.3070341132,9
114.6777368,0.3070341132,11
114.9847709,0.3070341132,6
115.291805,0.3070341132,3
115.5988391,0.3070341132,7
115.9058732,0.3070341132,5
116.2129073,0.3070341132,5
116.5199415,0.3070341132,3
116.8269756,0.3070341132,0
117.1340097,0.3070341132,4
117.4410438,0.3070341132,3
117.7480779,0.3070341132,1
118.055112,0.3070341132,3
118.3621461,0.3070341132,4
118.6691803,0.3070341132,4
118.9762144,0.3070341132,2
119.2832485,0.3070341132,5
119.5902826,0.3070341132,0
119.8973167,0.3070341132,0
120.2043508,0.3070341132,2
120.5113849,0.3070341132,0
120.818419,0.3070341132,0
121.1254532,0.3070341132,1
121.4324873,0.3070341132,0
121.7395214,0.3070341132,0
122.0465555,0.3070341132,0
122.3535896,0.3070341132,2
122.6606237,0.3070341132,1
