r_cm,E_Vcm,alpha_invcm,phi_w
0.0097802,13636.9,208.666,0.617517
0.00979005,13623.4,208.217,0.617349
0.0097999,13609.9,207.77,0.61718
0.00980975,13596.5,207.324,0.617012
0.0098196,13583.1,206.878,0.616843
0.00982945,13569.7,206.434,0.616675
0.0098393,13556.3,205.99,0.616508
0.00984915,13543,205.547,0.61634
0.009859,13529.6,205.106,0.616172
0.00986885,13516.4,204.665,0.616005
0.0098787,13503.1,204.225,0.615838
0.00988855,13489.9,203.786,0.615671
0.0098984,13476.6,203.348,0.615504
0.00990825,13463.5,202.911,0.615337
0.0099181,13450.3,202.475,0.61517
0.00992795,13437.2,202.04,0.615004
0.0099378,13424.1,201.606,0.614838
0.00994765,13411,201.172,0.614672
0.0099575,13397.9,200.74,0.614506
0.00996735,13384.9,200.309,0.61434
0.0099772,13371.9,199.878,0.614175
0.00998705,13358.9,199.449,0.614009
0.0099969,13346,199.02,0.613844
0.0100067,13333.1,198.592,0.613679
0.0100166,13320.2,198.166,0.613514
0.0100264,13307.3,197.74,0.613349
0.0100363,13294.5,197.315,0.613185
0.0100461,13281.6,196.891,0.61302
0.010056,13268.8,196.468,0.612856
0.0100658,13256.1,196.046,0.612692
0.0100757,13243.3,195.625,0.612528
0.0100855,13230.6,195.205,0.612364
0.0100954,13217.9,194.786,0.612201
0.0101052,13205.3,194.368,0.612037
0.0101151,13192.6,193.951,0.611874
0.0101249,13180,193.534,0.611711
0.0101348,13167.4,193.119,0.611548
0.0101446,13154.8,192.705,0.611385
0.0101545,13142.3,192.291,0.611222
0.0101643,13129.8,191.879,0.61106
0.0101742,13117.3,191.467,0.610897
0.010184,13104.8,191.057,0.610735
0.0101939,13092.3,190.647,0.610573
0.0102037,13079.9,190.238,0.610411
0.0102136,13067.5,189.83,0.61025
0.0102234,13055.1,189.424,0.610088
0.0102333,13042.8,189.018,0.609927
0.0102431,13030.5,188.613,0.609765
0.010253,13018.2,188.209,0.609604
0.0102628,13005.9,187.806,0.609443
0.0102727,12993.6,187.403,0.609283
0.0102825,12981.4,187.002,0.609122
0.0102924,12969.2,186.602,0.608961
0.0103022,12957,186.203,0.608801
0.0103121,12944.8,185.804,0.608641
0.0103219,12932.7,185.407,0.608481
0.0103318,12920.6,185.01,0.608321
0.0103416,12908.5,184.615,0.608161
0.0103515,12896.4,184.22,0.608002
0.0103613,12884.4,183.826,0.607842
0.0103712,12872.3,183.433,0.607683
0.010381,12860.3,183.042,0.607524
0.0103909,12848.4,182.651,0.607365
0.0104007,12836.4,182.261,0.607206
0.0104106,12824.5,181.872,0.607048
0.0104204,12812.6,181.484,0.606889
0.0104303,12800.7,181.096,0.606731
0.0104401,12788.8,180.71,0.606573
0.01045,12777,180.325,0.606414
0.0104598,12765.2,179.94,0.606257
0.0104697,12753.4,179.557,0.606099
0.0104795,12741.6,179.174,0.605941
0.0104894,12729.9,178.793,0.605784
0.0104992,12718.1,178.412,0.605626
0.0105091,12706.4,178.032,0.605469
0.0105189,12694.7,177.653,0.605312
0.0105288,12683.1,177.275,0.605155
0.0105386,12671.4,176.898,0.604999
0.0105485,12659.8,176.522,0.604842
0.0105583,12648.2,176.147,0.604686
0.0105682,12636.7,175.773,0.604529
0.010578,12625.1,175.399,0.604373
