t_center_ns,dt_ns,count
26.10569008,0.28530013,1082
26.39099021,0.28530013,1147
26.67629034,0.28530013,1034
26.96159047,0.28530013,1108
27.2468906,0.28530013,1107
27.53219073,0.28530013,1158
27.81749086,0.28530013,1070
28.10279099,0.28530013,1035
28.38809112,0.28530013,1133
28.67339125,0.28530013,1012
28.95869138,0.28530013,1139
29.24399151,0.28530013,1060
29.52929164,0.28530013,1165
29.81459177,0.28530013,1076
30.0998919,0.28530013,1082
30.38519203,0.28530013,1058
30.67049216,0.28530013,1043
30.95579229,0.28530013,1096
31.24109242,0.28530013,1086
31.52639255,0.28530013,1065
31.81169268,0.28530013,1115
32.09699281,0.28530013,1106
32.38229294,0.28530013,1134
32.66759307,0.28530013,1132
32.9528932,0.28530013,1119
33.23819333,0.28530013,1086
33.52349346,0.28530013,1056
33.80879359,0.28530013,1092
34.09409372,0.28530013,1068
34.37939385,0.28530013,1099
34.66469398,0.28530013,1089
34.94999411,0.28530013,1058
35.23529424,0.28530013,1100
35.52059437,0.28530013,1116
35.8058945,0.28530013,1140
36.09119463,0.28530013,1054
36.37649476,0.28530013,1106
36.66179489,0.28530013,1102
36.94709502,0.28530013,1138
37.23239515,0.28530013,1108
37.51769528,0.28530013,1102
37.80299541,0.28530013,1104
38.08829554,0.28530013,1142
38.37359567,0.28530013,1042
38.6588958,0.28530013,1093
38.94419593,0.28530013,1054
39.22949606,0.28530013,1058
39.51479619,0.28530013,1046
39.80009632,0.28530013,1045
40.08539645,0.28530013,1074
40.37069658,0.28530013,1096
40.65599671,0.28530013,1111
40.94129684,0.28530013,1116
41.22659697,0.28530013,1092
41.5118971,0.28530013,1133
41.79719723,0.28530013,983
42.08249736,0.28530013,1134
42.36779749,0.28530013,1048
42.65309762,0.28530013,1094
42.93839775,0.28530013,1022
43.22369788,0.28530013,1168
43.50899801,0.28530013,1091
43.79429814,0.28530013,1097
44.07959827,0.28530013,1110
44.3648984,0.28530013,1153
44.65019853,0.28530013,1074
44.93549866,0.28530013,1086
45.22079879,0.28530013,1074
45.50609892,0.28530013,1069
45.79139905,0.28530013,1075
46.07669918,0.28530013,1084
46.36199931,0.28530013,1115
46.64729944,0.28530013,1052
46.93259957,0.28530013,1095
47.2178997,0.28530013,1120
47.50319983,0.28530013,1125
47.78849996,0.28530013,1063
48.07380009,0.28530013,1135
48.35910022,0.28530013,1098
48.64440035,0.28530013,1100
48.92970048,0.28530013,1030
49.21500061,0.28530013,1043
49.50030074,0.28530013,1114
49.78560087,0.28530013,1142
50.070901,0.28530013,1038
50.35620113,0.28530013,1008
50.64150126,0.28530013,1111
50.92680139,0.28530013,1050
51.21210152,0.28530013,1068
51.49740165,0.28530013,1047
51.78270178,0.28530013,1119
52.06800191,0.28530013,1108
52.35330204,0.28530013,1111
52.63860217,0.28530013,1096
52.9239023,0.28530013,1123
53.20920243,0.28530013,1058
53.49450256,0.28530013,1101
53.77980269,0.28530013,1049
54.06510282,0.28530013,1000
54.35040295,0.28530013,1100
54.63570308,0.28530013,1043
54.92100321,0.28530013,1115
55.20630334,0.28530013,1150
55.49160347,0.28530013,1103
55.7769036,0.28530013,1104
56.06220373,0.28530013,1119
56.34750386,0.28530013,1155
56.63280399,0.28530013,1121
56.91810412,0.28530013,1106
57.20340425,0.28530013,1132
57.48870438,0.28530013,1163
57.77400451,0.28530013,1150
58.05930464,0.28530013,1048
58.34460477,0.28530013,1082
58.6299049,0.28530013,1077
58.91520503,0.28530013,1114
59.20050516,0.28530013,1037
59.48580529,0.28530013,1124
59.77110542,0.28530013,1070
60.05640555,0.28530013,1068
60.34170568,0.28530013,1067
60.62700581,0.28530013,1111
60.91230594,0.28530013,1055
