r_cm,E_Vcm,alpha_invcm,phi_w
0.00456955,26086,606.03,0.746683
0.0045794,26030.1,604.264,0.746324
0.00458925,25974.5,602.505,0.745966
0.0045991,25919,600.753,0.745608
0.00460895,25863.8,599.009,0.745252
0.0046188,25808.9,597.271,0.744896
0.00462865,25754.1,595.542,0.744541
0.0046385,25699.6,593.819,0.744186
0.00464835,25645.4,592.104,0.743833
0.0046582,25591.3,590.395,0.74348
0.00466805,25537.5,588.694,0.743128
0.0046779,25483.9,587.001,0.742776
0.00468775,25430.6,585.314,0.742426
0.0046976,25377.5,583.634,0.742076
0.00470745,25324.6,581.962,0.741727
0.0047173,25271.9,580.297,0.741378
0.00472715,25219.4,578.638,0.74103
0.004737,25167.2,576.987,0.740683
0.00474685,25115.1,575.343,0.740337
0.0047567,25063.3,573.706,0.739992
0.00476655,25011.7,572.076,0.739647
0.0047764,24960.3,570.453,0.739303
0.00478625,24909.1,568.837,0.738959
0.0047961,24858.2,567.228,0.738617
0.00480595,24807.4,565.625,0.738275
0.0048158,24756.9,564.03,0.737933
0.00482565,24706.5,562.441,0.737593
0.0048355,24656.4,560.86,0.737253
0.00484535,24606.5,559.285,0.736914
0.0048552,24556.7,557.717,0.736575
0.00486505,24507.2,556.156,0.736237
0.0048749,24457.9,554.601,0.7359
0.00488475,24408.8,553.054,0.735564
0.0048946,24359.8,551.513,0.735228
0.00490445,24311.1,549.978,0.734893
0.0049143,24262.6,548.451,0.734558
0.00492415,24214.2,546.93,0.734224
0.004934,24166.1,545.416,0.733891
0.00494385,24118.1,543.908,0.733559
0.0049537,24070.4,542.407,0.733227
0.00496355,24022.8,540.912,0.732896
0.0049734,23975.4,539.424,0.732566
0.00498325,23928.2,537.942,0.732236
0.0049931,23881.2,536.467,0.731907
0.00500295,23834.4,534.999,0.731578
0.0050128,23787.7,533.536,0.73125
0.00502265,23741.3,532.081,0.730923
0.0050325,23695,530.631,0.730596
0.00504235,23648.9,529.188,0.73027
0.0050522,23603,527.751,0.729945
0.00506205,23557.3,526.321,0.72962
0.0050719,23511.7,524.896,0.729296
0.00508175,23466.3,523.479,0.728973
0.0050916,23421.1,522.067,0.72865
0.00510145,23376.1,520.661,0.728328
0.0051113,23331.2,519.36,0.728007
0.00512115,23286.6,518.131,0.727686
0.005131,23242,516.902,0.727365
0.00514085,23197.7,515.671,0.727046
0.0051507,23153.5,514.44,0.726727
0.00516055,23109.5,513.208,0.726408
0.0051704,23065.7,511.976,0.72609
0.00518025,23022,510.744,0.725773
0.0051901,22978.5,509.511,0.725456
0.00519995,22935.2,508.277,0.72514
0.0052098,22892,507.044,0.724825
0.00521965,22849,505.811,0.72451
0.0052295,22806.2,504.577,0.724196
0.00523935,22763.5,503.344,0.723882
0.0052492,22721,502.111,0.723569
0.00525905,22678.6,500.878,0.723256
0.0052689,22636.4,499.645,0.722945
0.00527875,22594.4,498.412,0.722633
0.0052886,22552.5,497.18,0.722323
0.00529845,22510.7,495.949,0.722012
0.0053083,22469.2,494.718,0.721703
0.00531815,22427.7,493.488,0.721394
0.005328,22386.5,492.258,0.721085
0.00533785,22345.4,491.029,0.720777
0.0053477,22304.4,489.801,0.72047
0.00535755,22263.6,488.574,0.720163
0.0053674,22222.9,487.347,0.719857
0.00537725,22182.4,486.122,0.719552
0.0053871,22142,484.898,0.719247
0.00539695,22101.8,483.674,0.718942
0.0054068,22061.7,482.452,0.718638
0.00541665,22021.8,481.231,0.718335
0.0054265,21982,480.012,0.718032
0.00543635,21942.4,478.793,0.71773
0.0054462,21902.9,477.576,0.717428
0.00545605,21863.6,476.36,0.717127
0.0054659,21824.4,475.146,0.716826
0.00547575,21785.3,473.933,0.716526
0.0054856,21746.4,472.722,0.716226
0.00549545,21707.6,471.513,0.715927
0.0055053,21668.9,470.304,0.715629
0.00551515,21630.4,469.098,0.715331
0.005525,21592.1,467.893,0.715033
0.00553485,21553.8,466.69,0.714737
0.0055447,21515.7,465.489,0.71444
0.00555455,21477.8,464.29,0.714144
0.0055644,21439.9,463.093,0.713849
0.00557425,21402.3,461.897,0.713554
0.0055841,21364.7,460.703,0.71326
0.00559395,21327.3,459.512,0.712966
0.0056038,21290,458.322,0.712673
0.00561365,21252.8,457.134,0.71238
0.0056235,21215.8,455.949,0.712088
0.00563335,21178.9,454.765,0.711796
0.0056432,21142.1,453.584,0.711505
0.00565305,21105.5,452.405,0.711214
0.0056629,21068.9,451.228,0.710924
0.00567275,21032.5,450.053,0.710635
0.0056826,20996.3,448.88,0.710345
0.00569245,20960.1,447.71,0.710057
0.0057023,20924.1,446.542,0.709769
0.00571215,20888.2,445.377,0.709481
0.005722,20852.5,444.213,0.709194
0.00573185,20816.8,443.052,0.708907
0.0057417,20781.3,441.894,0.708621
0.00575155,20745.9,440.738,0.708335
0.0057614,20710.6,439.584,0.70805
0.00577125,20675.5,438.433,0.707765
0.0057811,20640.5,437.285,0.707481
0.00579095,20605.5,436.139,0.707197
0.0058008,20570.7,434.995,0.706914
0.00581065,20536.1,433.854,0.706631
0.0058205,20501.5,432.716,0.706349
0.00583035,20467.1,431.58,0.706067
0.0058402,20432.7,430.447,0.705786
0.00585005,20398.5,429.316,0.705505
0.0058599,20364.4,428.188,0.705224
0.00586975,20330.5,427.063,0.704945
0.0058796,20296.6,425.941,0.704665
0.00588945,20262.8,424.821,0.704386
0.0058993,20229.2,423.704,0.704108
0.00590915,20195.7,422.589,0.703829
0.005919,20162.3,421.478,0.703552
0.00592885,20128.9,420.369,0.703275
0.0059387,20095.8,419.263,0.702998
0.00594855,20062.7,418.16,0.702722
0.0059584,20029.7,417.059,0.702446
0.00596825,19996.8,415.961,0.702171
0.0059781,19964.1,414.867,0.701896
0.00598795,19931.4,413.775,0.701621
0.0059978,19898.9,412.685,0.701348
0.00600765,19866.5,411.599,0.701074
0.0060175,19834.1,410.516,0.700801
0.00602735,19801.9,409.435,0.700528
0.0060372,19769.8,408.357,0.700256
0.00604705,19737.8,407.283,0.699985
0.0060569,19705.9,406.211,0.699713
0.00606675,19674.1,405.142,0.699442
0.0060766,19642.4,404.076,0.699172
0.00608645,19610.8,403.013,0.698902
0.0060963,19579.3,401.953,0.698633
0.00610615,19547.9,400.895,0.698363
0.006116,19516.6,399.841,0.698095
0.00612585,19485.4,398.79,0.697827
0.0061357,19454.3,397.742,0.697559
0.00614555,19423.4,396.696,0.697291
0.0061554,19392.5,395.654,0.697025
0.00616525,19361.7,394.614,0.696758
0.0061751,19331,393.578,0.696492
0.00618495,19300.4,392.544,0.696226
0.0061948,19269.9,391.514,0.695961
0.00620465,19239.5,390.487,0.695696
0.0062145,19209.2,389.462,0.695432
0.00622435,19179,388.441,0.695168
0.0062342,19148.9,387.422,0.694904
0.00624405,19118.9,386.407,0.694641
0.0062539,19088.9,385.394,0.694379
0.00626375,19059.1,384.385,0.694116
0.0062736,19029.4,383.378,0.693854
0.00628345,18999.8,382.375,0.693593
0.0062933,18970.2,381.375,0.693332
0.00630315,18940.8,380.377,0.693071
0.006313,18911.4,379.383,0.692811
0.00632285,18882.1,378.392,0.692551
0.0063327,18852.9,377.403,0.692292
0.00634255,18823.9,376.418,0.692033
0.0063524,18794.9,375.436,0.691774
0.00636225,18766,374.456,0.691516
0.0063721,18737.1,373.48,0.691258
0.00638195,18708.4,372.507,0.691
0.0063918,18679.8,371.537,0.690743
0.00640165,18651.2,370.569,0.690487
0.0064115,18622.8,369.605,0.690231
0.00642135,18594.4,368.644,0.689975
0.0064312,18566.1,367.686,0.689719
0.00644105,18537.9,366.731,0.689464
0.0064509,18509.8,365.779,0.68921
0.00646075,18481.8,364.83,0.688955
0.0064706,18453.8,363.883,0.688701
0.00648045,18426,362.94,0.688448
0.0064903,18398.2,362,0.688195
0.00650015,18370.5,361.063,0.687942
0.00651,18342.9,360.129,0.68769
0.00651985,18315.4,359.198,0.687438
0.0065297,18288,358.27,0.687186
0.00653955,18260.6,357.345,0.686935
0.0065494,18233.3,356.422,0.686684
0.00655925,18206.2,355.503,0.686433
0.0065691,18179,354.587,0.686183
0.00657895,18152,353.674,0.685934
0.0065888,18125.1,352.764,0.685684
0.00659865,18098.2,351.856,0.685435
0.0066085,18071.4,350.952,0.685187
0.00661835,18044.7,350.05,0.684939
0.0066282,18018.1,349.152,0.684691
0.00663805,17991.6,348.256,0.684443
0.0066479,17965.1,347.364,0.684196
0.00665775,17938.7,346.474,0.683949
0.0066676,17912.4,345.588,0.683703
0.00667745,17886.2,344.704,0.683457
0.0066873,17860,343.823,0.683211
0.00669715,17834,342.945,0.682966
0.006707,17808,342.07,0.682721
0.00671685,17782,341.198,0.682476
0.0067267,17756.2,340.329,0.682232
0.00673655,17730.4,339.462,0.681988
0.0067464,17704.7,338.599,0.681745
0.00675625,17679.1,337.738,0.681502
0.0067661,17653.6,336.881,0.681259
0.00677595,17628.1,336.026,0.681016
0.0067858,17602.7,335.174,0.680774
0.00679565,17577.4,334.325,0.680533
0.0068055,17552.1,333.479,0.680291
0.00681535,17527,332.635,0.68005
0.0068252,17501.8,331.795,0.679809
0.00683505,17476.8,330.957,0.679569
0.0068449,17451.9,330.122,0.679329
0.00685475,17427,329.29,0.679089
0.0068646,17402.2,328.461,0.67885
0.00687445,17377.4,327.634,0.678611
0.0068843,17352.8,326.811,0.678373
0.00689415,17328.2,325.99,0.678134
0.006904,17303.6,325.172,0.677896
0.00691385,17279.2,324.357,0.677659
0.0069237,17254.8,323.544,0.677422
0.00693355,17230.5,322.735,0.677185
0.0069434,17206.2,321.928,0.676948
0.00695325,17182,321.123,0.676712
0.0069631,17157.9,320.322,0.676476
0.00697295,17133.9,319.523,0.67624
0.0069828,17109.9,318.727,0.676005
0.00699265,17086,317.934,0.67577
0.0070025,17062.1,317.143,0.675536
0.00701235,17038.4,316.356,0.675301
0.0070222,17014.7,315.57,0.675067
0.00703205,16991,314.788,0.674834
0.0070419,16967.4,314.008,0.6746
0.00705175,16943.9,313.231,0.674368
0.0070616,16920.5,312.457,0.674135
0.00707145,16897.1,311.685,0.673903
0.0070813,16873.8,310.916,0.673671
0.00709115,16850.6,310.15,0.673439
0.007101,16827.4,309.386,0.673208
0.00711085,16804.3,308.625,0.672977
0.0071207,16781.2,307.866,0.672746
0.00713055,16758.2,307.11,0.672516
0.0071404,16735.3,306.357,0.672286
0.00715025,16712.4,305.607,0.672056
0.0071601,16689.6,304.858,0.671826
0.00716995,16666.9,304.113,0.671597
0.0071798,16644.2,303.37,0.671369
0.00718965,16621.6,302.63,0.67114
0.0071995,16599.1,301.892,0.670912
0.00720935,16576.6,301.157,0.670684
0.0072192,16554.2,300.424,0.670457
0.00722905,16531.8,299.694,0.670229
0.0072389,16509.5,298.967,0.670002
0.00724875,16487.3,298.241,0.669776
0.0072586,16465.1,297.519,0.669549
0.00726845,16443,296.799,0.669323
0.0072783,16420.9,296.081,0.669098
