t_center_ns,dt_ns,count
51.55795893,0.276447631,1532
51.83440656,0.276447631,1553
52.11085419,0.276447631,1577
52.38730183,0.276447631,1603
52.66374946,0.276447631,1560
52.94019709,0.276447631,1649
53.21664472,0.276447631,1585
53.49309235,0.276447631,1528
53.76953998,0.276447631,1568
54.04598761,0.276447631,1582
54.32243524,0.276447631,1650
54.59888287,0.276447631,1581
54.8753305,0.276447631,1608
55.15177814,0.276447631,1584
55.42822577,0.276447631,1579
55.7046734,0.276447631,1544
55.98112103,0.276447631,1610
56.25756866,0.276447631,1624
56.53401629,0.276447631,1565
56.81046392,0.276447631,1696
57.08691155,0.276447631,1598
57.36335918,0.276447631,1568
57.63980682,0.276447631,1595
57.91625445,0.276447631,1583
58.19270208,0.276447631,1621
58.46914971,0.276447631,1523
58.74559734,0.276447631,1546
59.02204497,0.276447631,1539
59.2984926,0.276447631,1611
59.57494023,0.276447631,1620
59.85138786,0.276447631,1540
60.12783549,0.276447631,1547
60.40428313,0.276447631,1575
60.68073076,0.276447631,1554
60.95717839,0.276447631,1587
61.23362602,0.276447631,1575
61.51007365,0.276447631,1630
61.78652128,0.276447631,1570
62.06296891,0.276447631,1618
62.33941654,0.276447631,1579
62.61586417,0.276447631,1550
62.8923118,0.276447631,1596
63.16875944,0.276447631,1612
63.44520707,0.276447631,1601
63.7216547,0.276447631,1523
63.99810233,0.276447631,1617
64.27454996,0.276447631,1584
64.55099759,0.276447631,1588
64.82744522,0.276447631,1611
65.10389285,0.276447631,1559
65.38034048,0.276447631,1592
65.65678812,0.276447631,1529
65.93323575,0.276447631,1646
66.20968338,0.276447631,1639
66.48613101,0.276447631,1485
66.76257864,0.276447631,1598
67.03902627,0.276447631,1574
67.3154739,0.276447631,1611
67.59192153,0.276447631,1562
67.86836916,0.276447631,1628
68.14481679,0.276447631,1552
68.42126443,0.276447631,1598
68.69771206,0.276447631,1554
68.97415969,0.276447631,1630
69.25060732,0.276447631,1489
69.52705495,0.276447631,1504
69.80350258,0.276447631,1567
70.07995021,0.276447631,1618
70.35639784,0.276447631,1573
70.63284547,0.276447631,1529
70.9092931,0.276447631,1550
71.18574074,0.276447631,1535
71.46218837,0.276447631,1544
71.738636,0.276447631,1506
72.01508363,0.276447631,1601
72.29153126,0.276447631,1633
72.56797889,0.276447631,1615
72.84442652,0.276447631,1570
73.12087415,0.276447631,1621
73.39732178,0.276447631,1564
73.67376942,0.276447631,1578
73.95021705,0.276447631,1556
74.22666468,0.276447631,1598
74.50311231,0.276447631,1557
74.77955994,0.276447631,1505
75.05600757,0.276447631,1576
75.3324552,0.276447631,1559
75.60890283,0.276447631,1620
75.88535046,0.276447631,1569
76.16179809,0.276447631,1666
76.43824573,0.276447631,1548
76.71469336,0.276447631,1506
76.99114099,0.276447631,1628
77.26758862,0.276447631,1554
77.54403625,0.276447631,1600
77.82048388,0.276447631,1597
78.09693151,0.276447631,1500
78.37337914,0.276447631,1557
78.64982677,0.276447631,1594
78.9262744,0.276447631,1529
79.20272204,0.276447631,1554
79.47916967,0.276447631,1571
79.7556173,0.276447631,1447
80.03206493,0.276447631,1434
80.30851256,0.276447631,1438
80.58496019,0.276447631,1455
80.86140782,0.276447631,1519
81.13785545,0.276447631,1341
81.41430308,0.276447631,1441
81.69075072,0.276447631,1321
81.96719835,0.276447631,1382
82.24364598,0.276447631,1275
82.52009361,0.276447631,1232
82.79654124,0.276447631,1208
83.07298887,0.276447631,1185
83.3494365,0.276447631,1134
83.62588413,0.276447631,1114
83.90233176,0.276447631,1119
84.17877939,0.276447631,1057
84.45522703,0.276447631,1010
84.73167466,0.276447631,978
85.00812229,0.276447631,900
85.28456992,0.276447631,857
85.56101755,0.276447631,860
85.83746518,0.276447631,842
86.11391281,0.276447631,821
86.39036044,0.276447631,720
86.66680807,0.276447631,742
86.94325571,0.276447631,725
87.21970334,0.276447631,679
87.49615097,0.276447631,655
