r_cm,E_Vcm,alpha_invcm,phi_w
0.0019199,62092.6,1525.15,0.891249
0.00192975,61775.8,1518.54,0.890395
0.0019396,61462.3,1511.95,0.889547
0.00194945,61151.9,1505.4,0.888702
0.0019593,60844.7,1498.87,0.887862
0.00196915,60540.5,1492.39,0.887026
0.001979,60239.4,1485.93,0.886194
0.00198885,59941.3,1479.51,0.885366
0.0019987,59646,1473.12,0.884542
0.00200855,59353.7,1466.77,0.883723
0.0020184,59064.3,1460.46,0.882907
0.00202825,58777.6,1454.18,0.882095
0.0020381,58493.8,1447.94,0.881288
0.00204795,58212.6,1441.73,0.880484
0.0020578,57934.2,1435.56,0.879684
0.00206765,57658.4,1429.43,0.878888
0.0020775,57385.2,1423.34,0.878095
0.00208735,57114.6,1417.28,0.877307
0.0020972,56846.5,1411.27,0.876522
0.00210705,56581,1405.29,0.875741
0.0021169,56317.9,1399.35,0.874963
0.00212675,56057.2,1393.45,0.874189
0.0021366,55799,1387.58,0.873419
0.00214645,55543.1,1381.76,0.872652
0.0021563,55289.6,1375.98,0.871888
0.00216615,55038.4,1370.23,0.871129
0.002176,54789.4,1364.52,0.870372
0.00218585,54542.7,1358.86,0.869619
0.0021957,54298.2,1353.23,0.86887
0.00220555,54055.9,1347.64,0.868123
0.0022154,53815.8,1342.08,0.86738
0.00222525,53577.8,1336.57,0.866641
0.0022351,53341.8,1331.1,0.865904
0.00224495,53108,1325.66,0.865171
0.0022548,52876.2,1320.27,0.864441
0.00226465,52646.4,1314.91,0.863715
0.0022745,52418.6,1309.59,0.862991
0.00228435,52192.8,1304.31,0.862271
0.0022942,51968.9,1299.06,0.861553
0.00230405,51746.9,1293.86,0.860839
0.0023139,51526.8,1288.69,0.860128
0.00232375,51308.6,1283.56,0.85942
0.0023336,51092.2,1278.47,0.858714
0.00234345,50877.7,1273.41,0.858012
0.0023533,50664.9,1268.39,0.857313
0.00236315,50453.9,1263.41,0.856616
0.002373,50244.7,1258.47,0.855923
0.00238285,50037.2,1253.56,0.855232
0.0023927,49831.4,1248.69,0.854545
0.00240255,49627.3,1243.85,0.85386
0.0024124,49424.8,1239.05,0.853177
0.00242225,49224,1234.29,0.852498
0.0024321,49024.9,1229.56,0.851822
0.00244195,48827.3,1224.87,0.851148
0.0024518,48631.3,1220.21,0.850477
0.00246165,48436.9,1215.59,0.849808
0.0024715,48244.1,1211.15,0.849142
0.00248135,48052.8,1206.9,0.848479
0.0024912,47863,1202.67,0.847819
0.00250105,47674.7,1198.43,0.847161
0.0025109,47487.8,1194.19,0.846505
0.00252075,47302.5,1189.96,0.845853
0.0025306,47118.5,1185.74,0.845202
0.00254045,46936,1181.52,0.844555
0.0025503,46755,1177.3,0.84391
0.00256015,46575.3,1173.09,0.843267
0.00257,46396.9,1168.89,0.842627
0.00257985,46220,1164.7,0.841989
0.0025897,46044.4,1160.51,0.841354
0.00259955,45870.1,1156.34,0.840721
0.0026094,45697.1,1152.17,0.84009
0.00261925,45525.5,1148.01,0.839462
0.0026291,45355.1,1143.86,0.838836
0.00263895,45186,1139.73,0.838213
0.0026488,45018.2,1135.6,0.837592
0.00265865,44851.6,1131.49,0.836973
0.0026685,44686.2,1127.38,0.836356
0.00267835,44522.1,1123.29,0.835742
0.0026882,44359.1,1119.22,0.83513
0.00269805,44197.4,1115.15,0.83452
0.0027079,44036.8,1111.1,0.833913
0.00271775,43877.4,1107.06,0.833307
0.0027276,43719.1,1103.04,0.832704
0.00273745,43562,1099.03,0.832103
0.0027473,43406,1095.03,0.831504
0.00275715,43251.1,1091.05,0.830908
0.002767,43097.4,1087.09,0.830313
0.00277685,42944.7,1083.14,0.829721
0.0027867,42793.1,1079.2,0.82913
0.00279655,42642.6,1075.28,0.828542
0.0028064,42493.1,1071.38,0.827956
0.00281625,42344.7,1067.49,0.827372
0.0028261,42197.3,1063.62,0.82679
0.00283595,42050.9,1059.76,0.82621
0.0028458,41905.5,1055.93,0.825632
0.00285565,41761.2,1052.1,0.825056
0.0028655,41617.8,1048.3,0.824481
0.00287535,41475.4,1044.51,0.823909
0.0028852,41334,1040.74,0.823339
0.00289505,41193.6,1036.98,0.822771
0.0029049,41054.1,1033.25,0.822205
0.00291475,40915.6,1029.53,0.82164
0.0029246,40778,1025.83,0.821078
0.00293445,40641.3,1022.14,0.820517
0.0029443,40505.5,1018.47,0.819959
0.00295415,40370.6,1014.82,0.819402
0.002964,40236.7,1011.19,0.818847
0.00297385,40103.6,1007.58,0.818294
0.0029837,39971.4,1003.98,0.817743
0.00299355,39840.1,1000.4,0.817193
0.0030034,39709.6,996.841,0.816645
0.00301325,39580,993.298,0.8161
0.0030231,39451.2,989.773,0.815555
0.00303295,39323.3,986.266,0.815013
0.0030428,39196.2,982.776,0.814473
0.00305265,39069.9,979.305,0.813934
0.0030625,38944.4,975.851,0.813397
0.00307235,38819.8,972.416,0.812861
0.0030822,38695.9,968.998,0.812328
0.00309205,38572.8,965.598,0.811796
0.0031019,38450.5,962.216,0.811265
0.00311175,38329,958.852,0.810737
0.0031216,38208.3,955.506,0.81021
0.00313145,38088.3,952.178,0.809685
0.0031413,37969,948.868,0.809161
0.00315115,37850.5,945.575,0.808639
0.003161,37732.8,942.3,0.808119
0.00317085,37615.8,939.043,0.8076
0.0031807,37499.5,935.804,0.807083
0.00319055,37383.9,932.582,0.806568
0.0032004,37269,929.378,0.806054
0.00321025,37154.9,926.192,0.805541
0.0032201,37041.4,923.023,0.805031
0.00322995,36928.6,919.871,0.804522
0.0032398,36816.6,916.737,0.804014
0.00324965,36705.2,913.621,0.803508
0.0032595,36594.4,910.521,0.803003
0.00326935,36484.4,907.439,0.8025
0.0032792,36375,904.374,0.801999
0.00328905,36266.2,901.327,0.801499
0.0032989,36158.1,898.296,0.801
0.00330875,36050.7,895.282,0.800503
0.0033186,35943.9,892.286,0.800008
0.00332845,35837.7,889.306,0.799513
0.0033383,35732.1,886.343,0.799021
0.00334815,35627.2,883.397,0.79853
0.003358,35522.9,880.467,0.79804
0.00336785,35419.2,877.554,0.797552
0.0033777,35316.1,874.658,0.797065
0.00338755,35213.6,871.778,0.796579
0.0033974,35111.7,868.915,0.796095
0.00340725,35010.4,866.067,0.795613
0.0034171,34909.7,863.237,0.795131
0.00342695,34809.5,860.422,0.794651
0.0034368,34710,857.623,0.794173
0.00344665,34610.9,854.84,0.793696
0.0034565,34512.5,852.074,0.79322
0.00346635,34414.6,849.323,0.792746
0.0034762,34317.3,846.588,0.792273
0.00348605,34220.5,843.868,0.791801
0.0034959,34124.3,841.164,0.79133
0.00350575,34028.6,838.476,0.790861
0.0035156,33933.5,835.803,0.790394
0.00352545,33838.9,833.146,0.789927
0.0035353,33744.8,830.503,0.789462
0.00354515,33651.2,827.876,0.788998
0.003555,33558.2,825.38,0.788536
0.00356485,33465.6,823.038,0.788074
0.0035747,33373.6,820.696,0.787614
0.00358455,33282.1,818.354,0.787156
0.0035944,33191.1,816.012,0.786698
0.00360425,33100.6,813.67,0.786242
0.0036141,33010.5,811.328,0.785787
0.00362395,32921,808.987,0.785333
0.0036338,32832,806.647,0.784881
0.00364365,32743.4,804.308,0.784429
0.0036535,32655.3,801.97,0.783979
0.00366335,32567.7,799.634,0.783531
0.0036732,32480.6,797.3,0.783083
0.00368305,32393.9,794.968,0.782636
0.0036929,32307.7,792.638,0.782191
0.00370275,32221.9,790.31,0.781747
0.0037126,32136.6,787.985,0.781304
0.00372245,32051.8,785.662,0.780863
0.0037323,31967.4,783.343,0.780422
0.00374215,31883.4,781.027,0.779983
0.003752,31799.9,778.713,0.779544
0.00376185,31716.9,776.404,0.779107
0.0037717,31634.2,774.098,0.778671
0.00378155,31552,771.795,0.778237
0.0037914,31470.2,769.497,0.777803
0.00380125,31388.9,767.202,0.77737
0.0038111,31308,764.912,0.776939
0.00382095,31227.4,762.626,0.776509
0.0038308,31147.3,760.345,0.776079
0.00384065,31067.6,758.068,0.775651
0.0038505,30988.4,755.796,0.775224
0.00386035,30909.5,753.528,0.774798
0.0038702,30831,751.266,0.774374
0.00388005,30752.9,749.008,0.77395
0.0038899,30675.3,746.756,0.773527
0.00389975,30598,744.509,0.773106
0.0039096,30521.1,742.267,0.772685
0.00391945,30444.6,740.031,0.772266
0.0039293,30368.4,737.8,0.771847
0.00393915,30292.7,735.575,0.77143
0.003949,30217.3,733.356,0.771013
0.00395885,30142.3,731.142,0.770598
0.0039687,30067.7,728.934,0.770184
0.00397855,29993.5,726.733,0.769771
0.0039884,29919.6,724.537,0.769358
0.00399825,29846.1,722.348,0.768947
0.0040081,29772.9,720.164,0.768537
0.00401795,29700.1,717.987,0.768128
0.0040278,29627.7,715.817,0.76772
0.00403765,29555.6,713.653,0.767312
0.0040475,29483.9,711.495,0.766906
0.00405735,29412.5,709.343,0.766501
0.0040672,29341.4,707.199,0.766097
0.00407705,29270.7,705.061,0.765694
0.0040869,29200.4,702.929,0.765291
0.00409675,29130.4,700.805,0.76489
0.0041066,29060.7,698.687,0.76449
0.00411645,28991.4,696.575,0.76409
0.0041263,28922.3,694.471,0.763692
0.00413615,28853.7,692.374,0.763294
0.004146,28785.3,690.284,0.762898
0.00415585,28717.3,688.2,0.762502
0.0041657,28649.6,686.124,0.762108
0.00417555,28582.2,684.054,0.761714
0.0041854,28515.1,681.992,0.761321
0.00419525,28448.3,679.937,0.760929
0.0042051,28381.9,677.889,0.760538
0.00421495,28315.8,675.848,0.760148
0.0042248,28249.9,673.814,0.759759
0.00423465,28184.4,671.788,0.759371
0.0042445,28119.2,669.769,0.758984
0.00425435,28054.3,667.757,0.758597
0.0042642,27989.7,665.752,0.758212
0.00427405,27925.4,663.755,0.757827
0.0042839,27861.3,661.765,0.757443
0.00429375,27797.6,659.782,0.757061
0.0043036,27734.2,657.807,0.756679
0.00431345,27671.1,655.838,0.756297
0.0043233,27608.2,653.878,0.755917
0.00433315,27545.6,651.924,0.755538
0.004343,27483.4,649.978,0.755159
0.00435285,27421.4,648.04,0.754782
0.0043627,27359.6,646.109,0.754405
0.00437255,27298.2,644.185,0.754029
0.0043824,27237,642.269,0.753654
0.00439225,27176.1,640.36,0.75328
0.0044021,27115.5,638.458,0.752906
0.00441195,27055.2,636.564,0.752534
0.0044218,26995.1,634.677,0.752162
0.00443165,26935.3,632.798,0.751791
0.0044415,26875.8,630.926,0.751421
0.00445135,26816.5,629.062,0.751051
0.0044612,26757.5,627.205,0.750683
0.00447105,26698.7,625.355,0.750315
0.0044809,26640.2,623.513,0.749949
0.00449075,26582,621.678,0.749582
0.0045006,26524,619.85,0.749217
0.00451045,26466.3,618.03,0.748853
0.0045203,26408.8,616.217,0.748489
0.00453015,26351.6,614.412,0.748126
0.00454,26294.6,612.614,0.747764
0.00454985,26237.8,610.823,0.747403
0.0045597,26181.4,609.04,0.747042
0.00456955,26125.1,607.264,0.746683
0.0045794,26069.1,605.495,0.746324
0.00458925,26013.4,603.734,0.745966
0.0045991,25957.8,601.979,0.745608
0.00460895,25902.5,600.233,0.745252
0.0046188,25847.5,598.493,0.744896
0.00462865,25792.7,596.761,0.744541
0.0046385,25738.1,595.035,0.744186
0.00464835,25683.8,593.317,0.743833
0.0046582,25629.6,591.607,0.74348
0.00466805,25575.8,589.903,0.743128
0.0046779,25522.1,588.207,0.742776
0.00468775,25468.7,586.518,0.742426
0.0046976,25415.5,584.835,0.742076
0.00470745,25362.5,583.16,0.741727
0.0047173,25309.7,581.493,0.741378
0.00472715,25257.2,579.832,0.74103
0.004737,25204.8,578.178,0.740683
0.00474685,25152.7,576.531,0.740337
0.0047567,25100.8,574.892,0.739992
0.00476655,25049.1,573.259,0.739647
0.0047764,24997.7,571.633,0.739303
0.00478625,24946.4,570.014,0.738959
0.0047961,24895.4,568.402,0.738617
0.00480595,24844.6,566.798,0.738275
0.0048158,24793.9,565.2,0.737933
0.00482565,24743.5,563.608,0.737593
0.0048355,24693.3,562.024,0.737253
0.00484535,24643.3,560.447,0.736914
0.0048552,24593.5,558.876,0.736575
0.00486505,24543.9,557.312,0.736237
0.0048749,24494.5,555.755,0.7359
0.00488475,24445.3,554.205,0.735564
0.0048946,24396.3,552.661,0.735228
0.00490445,24347.5,551.124,0.734893
0.0049143,24298.9,549.594,0.734558
0.00492415,24250.5,548.07,0.734224
0.004934,24202.3,546.553,0.733891
0.00494385,24154.2,545.043,0.733559
0.0049537,24106.4,543.539,0.733227
0.00496355,24058.7,542.041,0.732896
0.0049734,24011.3,540.551,0.732566
0.00498325,23964,539.066,0.732236
0.0049931,23916.9,537.588,0.731907
0.00500295,23870,536.117,0.731578
0.0050128,23823.3,534.652,0.73125
0.00502265,23776.8,533.194,0.730923
0.0050325,23730.5,531.742,0.730596
0.00504235,23684.3,530.296,0.73027
0.0050522,23638.3,528.856,0.729945
0.00506205,23592.5,527.423,0.72962
0.0050719,23546.9,525.996,0.729296
0.00508175,23501.4,524.575,0.728973
0.0050916,23456.2,523.161,0.72865
0.00510145,23411.1,521.753,0.728328
0.0051113,23366.1,520.351,0.728007
0.00512115,23321.4,519.09,0.727686
0.005131,23276.8,517.863,0.727365
0.00514085,23232.4,516.635,0.727046
0.0051507,23188.2,515.406,0.726727
0.00516055,23144.1,514.177,0.726408
0.0051704,23100.2,512.947,0.72609
0.00518025,23056.5,511.716,0.725773
0.0051901,23012.9,510.485,0.725456
0.00519995,22969.5,509.254,0.72514
0.0052098,22926.3,508.023,0.724825
0.00521965,22883.2,506.791,0.72451
0.0052295,22840.3,505.56,0.724196
0.00523935,22797.6,504.328,0.723882
0.0052492,22755,503.097,0.723569
0.00525905,22712.5,501.865,0.723256
0.0052689,22670.3,500.634,0.722945
0.00527875,22628.2,499.403,0.722633
0.0052886,22586.2,498.173,0.722323
0.00529845,22544.4,496.943,0.722012
0.0053083,22502.8,495.713,0.721703
0.00531815,22461.3,494.484,0.721394
0.005328,22420,493.256,0.721085
0.00533785,22378.8,492.028,0.720777
0.0053477,22337.7,490.801,0.72047
0.00535755,22296.9,489.575,0.720163
0.0053674,22256.1,488.35,0.719857
0.00537725,22215.6,487.125,0.719552
0.0053871,22175.1,485.902,0.719247
0.00539695,22134.9,484.68,0.718942
0.0054068,22094.7,483.458,0.718638
0.00541665,22054.7,482.238,0.718335
0.0054265,22014.9,481.019,0.718032
0.00543635,21975.2,479.802,0.71773
0.0054462,21935.7,478.585,0.717428
0.00545605,21896.3,477.37,0.717127
0.0054659,21857,476.157,0.716826
0.00547575,21817.9,474.945,0.716526
0.0054856,21778.9,473.734,0.716226
0.00549545,21740,472.525,0.715927
0.0055053,21701.3,471.317,0.715629
0.00551515,21662.8,470.111,0.715331
0.005525,21624.3,468.907,0.715033
0.00553485,21586,467.704,0.714737
0.0055447,21547.9,466.504,0.71444
0.00555455,21509.9,465.304,0.714144
0.0055644,21472,464.107,0.713849
0.00557425,21434.2,462.912,0.713554
0.0055841,21396.6,461.718,0.71326
0.00559395,21359.1,460.527,0.712966
0.0056038,21321.8,459.337,0.712673
0.00561365,21284.6,458.149,0.71238
0.0056235,21247.5,456.964,0.712088
0.00563335,21210.5,455.78,0.711796
0.0056432,21173.7,454.599,0.711505
0.00565305,21137,453.42,0.711214
0.0056629,21100.4,452.243,0.710924
0.00567275,21064,451.068,0.710635
0.0056826,21027.7,449.895,0.710345
0.00569245,20991.5,448.725,0.710057
0.0057023,20955.4,447.556,0.709769
0.00571215,20919.5,446.39,0.709481
0.005722,20883.6,445.227,0.709194
0.00573185,20847.9,444.066,0.708907
0.0057417,20812.4,442.907,0.708621
0.00575155,20776.9,441.75,0.708335
0.0057614,20741.6,440.596,0.70805
0.00577125,20706.4,439.445,0.707765
0.0057811,20671.3,438.296,0.707481
0.00579095,20636.3,437.149,0.707197
0.0058008,20601.5,436.005,0.706914
0.00581065,20566.7,434.864,0.706631
0.0058205,20532.1,433.725,0.706349
0.00583035,20497.6,432.588,0.706067
0.0058402,20463.3,431.454,0.705786
0.00585005,20429,430.323,0.705505
0.0058599,20394.9,429.195,0.705224
0.00586975,20360.8,428.069,0.704945
0.0058796,20326.9,426.946,0.704665
0.00588945,20293.1,425.825,0.704386
0.0058993,20259.4,424.707,0.704108
0.00590915,20225.8,423.592,0.703829
0.005919,20192.4,422.48,0.703552
0.00592885,20159,421.37,0.703275
0.0059387,20125.8,420.263,0.702998
0.00594855,20092.6,419.159,0.702722
0.0059584,20059.6,418.057,0.702446
0.00596825,20026.7,416.959,0.702171
0.0059781,19993.9,415.863,0.701896
0.00598795,19961.2,414.77,0.701621
0.0059978,19928.6,413.68,0.701348
0.00600765,19896.1,412.593,0.701074
0.0060175,19863.8,411.508,0.700801
0.00602735,19831.5,410.427,0.700528
0.0060372,19799.3,409.348,0.700256
0.00604705,19767.3,408.272,0.699985
0.0060569,19735.3,407.199,0.699713
0.00606675,19703.5,406.129,0.699442
0.0060766,19671.7,405.062,0.699172
0.00608645,19640.1,403.998,0.698902
0.0060963,19608.5,402.937,0.698633
0.00610615,19577.1,401.878,0.698363
0.006116,19545.8,400.823,0.698095
0.00612585,19514.5,399.77,0.697827
0.0061357,19483.4,398.721,0.697559
0.00614555,19452.3,397.674,0.697291
0.0061554,19421.4,396.631,0.697025
0.00616525,19390.6,395.59,0.696758
0.0061751,19359.8,394.552,0.696492
0.00618495,19329.2,393.518,0.696226
0.0061948,19298.7,392.486,0.695961
0.00620465,19268.2,391.457,0.695696
0.0062145,19237.9,390.431,0.695432
0.00622435,19207.6,389.409,0.695168
0.0062342,19177.5,388.389,0.694904
0.00624405,19147.4,387.372,0.694641
0.0062539,19117.4,386.358,0.694379
0.00626375,19087.6,385.348,0.694116
0.0062736,19057.8,384.34,0.693854
0.00628345,19028.1,383.335,0.693593
0.0062933,18998.5,382.333,0.693332
0.00630315,18969,381.334,0.693071
0.006313,18939.6,380.339,0.692811
0.00632285,18910.3,379.346,0.692551
0.0063327,18881.1,378.356,0.692292
0.00634255,18852,377.369,0.692033
0.0063524,18822.9,376.386,0.691774
0.00636225,18794,375.405,0.691516
0.0063721,18765.1,374.427,0.691258
0.00638195,18736.3,373.453,0.691
0.0063918,18707.7,372.481,0.690743
0.00640165,18679.1,371.512,0.690487
0.0064115,18650.6,370.547,0.690231
0.00642135,18622.1,369.584,0.689975
0.0064312,18593.8,368.624,0.689719
0.00644105,18565.6,367.668,0.689464
0.0064509,18537.4,366.714,0.68921
0.00646075,18509.3,365.763,0.688955
0.0064706,18481.4,364.816,0.688701
0.00648045,18453.5,363.871,0.688448
0.0064903,18425.7,362.929,0.688195
0.00650015,18397.9,361.991,0.687942
0.00651,18370.3,361.055,0.68769
0.00651985,18342.7,360.122,0.687438
0.0065297,18315.2,359.193,0.687186
0.00653955,18287.8,358.266,0.686935
0.0065494,18260.5,357.342,0.686684
0.00655925,18233.3,356.421,0.686433
0.0065691,18206.2,355.503,0.686183
0.00657895,18179.1,354.589,0.685934
0.0065888,18152.1,353.677,0.685684
0.00659865,18125.2,352.768,0.685435
0.0066085,18098.4,351.862,0.685187
0.00661835,18071.6,350.959,0.684939
0.0066282,18045,350.059,0.684691
0.00663805,18018.4,349.162,0.684443
0.0066479,17991.9,348.267,0.684196
0.00665775,17965.5,347.376,0.683949
0.0066676,17939.1,346.488,0.683703
0.00667745,17912.8,345.602,0.683457
0.0066873,17886.7,344.72,0.683211
0.00669715,17860.5,343.84,0.682966
0.006707,17834.5,342.964,0.682721
0.00671685,17808.5,342.09,0.682476
0.0067267,17782.7,341.219,0.682232
0.00673655,17756.8,340.351,0.681988
0.0067464,17731.1,339.486,0.681745
0.00675625,17705.5,338.624,0.681502
0.0067661,17679.9,337.764,0.681259
0.00677595,17654.4,336.908,0.681016
0.0067858,17628.9,336.054,0.680774
0.00679565,17603.6,335.203,0.680533
0.0068055,17578.3,334.355,0.680291
0.00681535,17553.1,333.51,0.68005
0.0068252,17527.9,332.668,0.679809
0.00683505,17502.9,331.829,0.679569
0.0068449,17477.9,330.992,0.679329
0.00685475,17453,330.159,0.679089
0.0068646,17428.1,329.328,0.67885
0.00687445,17403.3,328.499,0.678611
0.0068843,17378.6,327.674,0.678373
0.00689415,17354,326.852,0.678134
0.006904,17329.4,326.032,0.677896
0.00691385,17304.9,325.215,0.677659
0.0069237,17280.5,324.401,0.677422
0.00693355,17256.1,323.589,0.677185
0.0069434,17231.8,322.781,0.676948
0.00695325,17207.6,321.975,0.676712
0.0069631,17183.5,321.172,0.676476
0.00697295,17159.4,320.371,0.67624
0.0069828,17135.4,319.573,0.676005
0.00699265,17111.4,318.779,0.67577
0.0070025,17087.6,317.986,0.675536
0.00701235,17063.8,317.197,0.675301
0.0070222,17040,316.41,0.675067
0.00703205,17016.3,315.626,0.674834
0.0070419,16992.7,314.844,0.6746
0.00705175,16969.2,314.066,0.674368
0.0070616,16945.7,313.289,0.674135
0.00707145,16922.3,312.516,0.673903
0.0070813,16898.9,311.745,0.673671
0.00709115,16875.7,310.977,0.673439
0.007101,16852.4,310.212,0.673208
0.00711085,16829.3,309.449,0.672977
0.0071207,16806.2,308.689,0.672746
0.00713055,16783.2,307.931,0.672516
0.0071404,16760.2,307.176,0.672286
0.00715025,16737.3,306.424,0.672056
0.0071601,16714.5,305.674,0.671826
0.00716995,16691.7,304.927,0.671597
0.0071798,16669,304.182,0.671369
0.00718965,16646.4,303.44,0.67114
0.0071995,16623.8,302.701,0.670912
0.00720935,16601.3,301.964,0.670684
0.0072192,16578.8,301.229,0.670457
0.00722905,16556.4,300.498,0.670229
0.0072389,16534.1,299.768,0.670002
0.00724875,16511.8,299.042,0.669776
0.0072586,16489.6,298.317,0.669549
0.00726845,16467.4,297.596,0.669323
0.0072783,16445.3,296.877,0.669098
0.00728815,16423.3,296.16,0.668872
0.007298,16401.3,295.446,0.668647
0.00730785,16379.4,294.734,0.668423
0.0073177,16357.6,294.025,0.668198
0.00732755,16335.8,293.318,0.667974
0.0073374,16314,292.614,0.66775
0.00734725,16292.4,291.912,0.667527
0.0073571,16270.7,291.212,0.667303
0.00736695,16249.2,290.515,0.66708
0.0073768,16227.7,289.87,0.666858
0.00738665,16206.2,289.28,0.666635
0.0073965,16184.8,288.69,0.666413
0.00740635,16163.5,288.099,0.666191
0.0074162,16142.2,287.508,0.66597
0.00742605,16121,286.917,0.665749
0.0074359,16099.9,286.325,0.665528
0.00744575,16078.7,285.732,0.665307
0.0074556,16057.7,285.139,0.665087
0.00746545,16036.7,284.546,0.664867
0.0074753,16015.8,283.953,0.664647
0.00748515,15994.9,283.36,0.664428
0.007495,15974.1,282.766,0.664209
0.00750485,15953.3,282.172,0.66399
0.0075147,15932.6,281.577,0.663771
0.00752455,15911.9,280.983,0.663553
0.0075344,15891.3,280.388,0.663335
0.00754425,15870.7,279.794,0.663117
0.0075541,15850.2,279.199,0.6629
