t_center_ns,dt_ns,count
90.04544437,0.3566151551,1662
90.40205952,0.3566151551,1547
90.75867468,0.3566151551,1549
91.11528983,0.3566151551,1412
91.47190499,0.3566151551,1294
91.82852014,0.3566151551,1358
92.1851353,0.3566151551,1294
92.54175045,0.3566151551,1171
92.89836561,0.3566151551,1089
93.25498076,0.3566151551,1078
93.61159592,0.3566151551,1012
93.96821107,0.3566151551,898
94.32482623,0.3566151551,844
94.68144138,0.3566151551,804
95.03805654,0.3566151551,841
95.39467169,0.3566151551,764
95.75128685,0.3566151551,704
96.107902,0.3566151551,657
96.46451716,0.3566151551,583
96.82113231,0.3566151551,566
97.17774747,0.3566151551,526
97.53436262,0.3566151551,459
97.89097778,0.3566151551,419
98.24759293,0.3566151551,418
98.60420809,0.3566151551,379
98.96082324,0.3566151551,337
99.3174384,0.3566151551,284
99.67405355,0.3566151551,287
100.0306687,0.3566151551,297
100.3872839,0.3566151551,242
100.743899,0.3566151551,210
101.1005142,0.3566151551,177
101.4571293,0.3566151551,169
101.8137445,0.3566151551,138
102.1703596,0.3566151551,120
102.5269748,0.3566151551,134
102.88359,0.3566151551,97
103.2402051,0.3566151551,89
103.5968203,0.3566151551,89
103.9534354,0.3566151551,64
104.3100506,0.3566151551,53
104.6666657,0.3566151551,48
105.0232809,0.3566151551,34
105.379896,0.3566151551,39
105.7365112,0.3566151551,40
106.0931263,0.3566151551,29
106.4497415,0.3566151551,28
106.8063567,0.3566151551,19
107.1629718,0.3566151551,19
107.519587,0.3566151551,11
107.8762021,0.3566151551,18
108.2328173,0.3566151551,12
108.5894324,0.3566151551,7
108.9460476,0.3566151551,6
109.3026627,0.3566151551,6
109.6592779,0.3566151551,4
110.0158931,0.3566151551,4
110.3725082,0.3566151551,5
110.7291234,0.3566151551,4
111.0857385,0.3566151551,2
111.4423537,0.3566151551,1
111.7989688,0.3566151551,1
112.155584,0.3566151551,2
112.5121991,0.3566151551,0
112.8688143,0.3566151551,1
113.2254294,0.3566151551,1
113.5820446,0.3566151551,0
113.9386598,0.3566151551,0
114.2952749,0.3566151551,1
114.6518901,0.3566151551,3
115.0085052,0.3566151551,1
115.3651204,0.3566151551,0
115.7217355,0.3566151551,0
116.0783507,0.3566151551,0
116.4349658,0.3566151551,0
116.791581,0.3566151551,0
117.1481962,0.3566151551,1
117.5048113,0.3566151551,0
117.8614265,0.3566151551,0
118.2180416,0.3566151551,0
118.5746568,0.3566151551,0
118.9312719,0.3566151551,0
119.2878871,0.3566151551,0
119.6445022,0.3566151551,0
120.0011174,0.3566151551,0
120.3577326,0.3566151551,1
120.7143477,0.3566151551,0
121.0709629,0.3566151551,0
121.427578,0.3566151551,0
121.7841932,0.3566151551,0
122.1408083,0.3566151551,0
122.4974235,0.3566151551,0
122.8540386,0.3566151551,0
123.2106538,0.3566151551,0
123.5672689,0.3566151551,0
123.9238841,0.3566151551,0
124.2804993,0.3566151551,0
124.6371144,0.3566151551,0
124.9937296,0.3566151551,0
125.3503447,0.3566151551,0
125.7069599,0.3566151551,0
126.063575,0.3566151551,0
126.4201902,0.3566151551,0
126.7768053,0.3566151551,0
127.1334205,0.3566151551,0
127.4900357,0.3566151551,0
127.8466508,0.3566151551,0
128.203266,0.3566151551,0
128.5598811,0.3566151551,0
128.9164963,0.3566151551,0
129.2731114,0.3566151551,0
129.6297266,0.3566151551,0
129.9863417,0.3566151551,0
130.3429569,0.3566151551,0
130.6995721,0.3566151551,0
131.0561872,0.3566151551,0
131.4128024,0.3566151551,0
131.7694175,0.3566151551,0
132.1260327,0.3566151551,0
132.4826478,0.3566151551,0
132.839263,0.3566151551,0
133.1958781,0.3566151551,0
133.5524933,0.3566151551,0
133.9091084,0.3566151551,0
134.2657236,0.3566151551,0
134.6223388,0.3566151551,0
134.9789539,0.3566151551,0
135.3355691,0.3566151551,0
135.6921842,0.3566151551,0
136.0487994,0.3566151551,0
136.4054145,0.3566151551,0
136.7620297,0.3566151551,0
137.1186448,0.3566151551,0
137.47526,0.3566151551,0
137.8318752,0.3566151551,0
138.1884903,0.3566151551,0
138.5451055,0.3566151551,0
138.9017206,0.3566151551,0
139.2583358,0.3566151551,0
139.6149509,0.3566151551,0
139.9715661,0.3566151551,0
140.3281812,0.3566151551,0
140.6847964,0.3566151551,0
141.0414116,0.3566151551,0
141.3980267,0.3566151551,0
141.7546419,0.3566151551,0
142.111257,0.3566151551,0
142.4678722,0.3566151551,0
