r_cm,E_Vcm,alpha_invcm,phi_w
0.021679,5708.14,11.7647,0.48801
0.0216888,5705.74,11.738,0.487935
0.0216987,5703.34,11.7113,0.48786
0.0217085,5700.94,11.6848,0.487785
0.0217184,5698.55,11.6583,0.487709
0.0217282,5696.15,11.6318,0.487634
0.0217381,5693.76,11.6055,0.487559
0.0217479,5691.37,11.5792,0.487484
0.0217578,5688.99,11.5529,0.487409
0.0217676,5686.6,11.5267,0.487334
0.0217775,5684.22,11.5006,0.487259
0.0217873,5681.84,11.4746,0.487184
0.0217972,5679.46,11.4486,0.487109
0.021807,5677.09,11.4227,0.487034
0.0218169,5674.72,11.3968,0.486959
0.0218267,5672.34,11.3711,0.486884
0.0218366,5669.98,11.3453,0.486809
0.0218464,5667.61,11.3197,0.486735
0.0218563,5665.25,11.2941,0.48666
0.0218661,5662.88,11.2685,0.486585
0.021876,5660.52,11.2431,0.486511
0.0218858,5658.17,11.2177,0.486436
0.0218957,5655.81,11.1923,0.486361
0.0219055,5653.46,11.167,0.486287
0.0219154,5651.11,11.1418,0.486212
0.0219252,5648.76,11.1167,0.486138
0.0219351,5646.41,11.0916,0.486063
0.0219449,5644.07,11.0665,0.485989
0.0219548,5641.73,11.0416,0.485914
0.0219646,5639.39,11.0167,0.48584
0.0219745,5637.05,10.9918,0.485766
0.0219843,5634.71,10.967,0.485691
0.0219942,5632.38,10.9423,0.485617
0.022004,5630.05,10.9176,0.485543
0.0220139,5627.72,10.8931,0.485469
0.0220237,5625.39,10.8685,0.485395
0.0220336,5623.07,10.844,0.48532
0.0220434,5620.74,10.8196,0.485246
0.0220533,5618.42,10.7953,0.485172
0.0220631,5616.1,10.771,0.485098
0.022073,5613.79,10.7467,0.485024
0.0220828,5611.47,10.7226,0.48495
0.0220927,5609.16,10.6984,0.484876
0.0221025,5606.85,10.6744,0.484802
0.0221124,5604.55,10.6504,0.484729
0.0221222,5602.24,10.6265,0.484655
0.0221321,5599.94,10.6026,0.484581
0.0221419,5597.64,10.5788,0.484507
0.0221518,5595.34,10.555,0.484434
0.0221616,5593.04,10.5313,0.48436
0.0221715,5590.74,10.5077,0.484286
0.0221813,5588.45,10.4841,0.484213
0.0221912,5586.16,10.4606,0.484139
0.022201,5583.87,10.4371,0.484065
0.0222109,5581.59,10.4137,0.483992
0.0222207,5579.3,10.3904,0.483918
0.0222306,5577.02,10.3671,0.483845
0.0222404,5574.74,10.3438,0.483771
0.0222503,5572.46,10.3207,0.483698
0.0222601,5570.19,10.2975,0.483625
0.02227,5567.91,10.2745,0.483551
